rank_test_score,std_test_score,param_svm__C,param_svm__max_iter,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
25,0.0008759437656906642,0.001,5000,0.4093738555908203,0.013000007401740583,0.042103242874145505,0.002401400177215645,0.9157382708300643,0.9140122391338459,0.9140471084610422,0.9154593162124937,0.9135225608480368
25,0.0008759437656906642,0.001,1000,0.4101132392883301,0.020287740397183448,0.03956384658813476,0.0010225794303642085,0.9157382708300643,0.9140122391338459,0.9140471084610422,0.9154593162124937,0.9135225608480368
25,0.0008759437656906642,0.001,10000,0.4115273475646973,0.019048275351947648,0.035216140747070315,0.0017087767665965416,0.9157382708300643,0.9140122391338459,0.9140471084610422,0.9154593162124937,0.9135225608480368
33,0.0004032861139959215,0.0001,100000,0.5234565258026123,0.045065769233462984,0.035753393173217775,0.0033597413514143597,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,5000,0.52975492477417,0.011075494365459506,0.040984487533569335,0.002106504687725044,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,1000000,0.5339893817901611,0.010980246062387669,0.03986353874206543,0.0015070077558065375,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,10000,0.5353145122528076,0.008709495918297032,0.039908409118652344,0.0016660805149370393,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,500000,0.5431835174560546,0.027738962921378788,0.03976249694824219,0.0025109349782491803,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,1000,0.5451844692230224,0.009782883968496671,0.0418212890625,0.0008925281383275928,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,50000,0.5467030525207519,0.009560211630257802,0.040622806549072264,0.0020038628337620363,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
33,0.0004032861139959215,0.0001,5000000,0.5637021064758301,0.020037479832463064,0.041336870193481444,0.005349124548135256,0.9139948044702477,0.9128964206635632,0.9134543298987046,0.9134194605715082,0.9129297719506242
41,0.0008712809405203372,1e-05,5000000,0.568887186050415,0.03281283935964893,0.038323068618774415,0.00357340920279066,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,10000,0.5797734737396241,0.03625610561384098,0.03874678611755371,0.006057828621706629,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,50000,0.5952109813690185,0.010560456450532944,0.04060397148132324,0.002658134760769827,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,1000000,0.5956662654876709,0.02324476723922515,0.04480414390563965,0.009549000870317443,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,5000,0.6004204750061035,0.02861952869486085,0.04228596687316895,0.008115958321128368,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,100000,0.6006287574768067,0.015434455545277883,0.04170870780944824,0.0021599705095273584,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,1000,0.6208595752716064,0.010695818779735565,0.04179215431213379,0.00212287713789363,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
41,0.0008712809405203372,1e-05,500000,0.6255382537841797,0.01693652845135744,0.042988157272338866,0.003479273530353139,0.88773820109141,0.8874243771466429,0.8870408145474833,0.8855239988144429,0.8879977683241509
