rank_test_score,std_test_score,param_svm__C,param_svm__max_iter,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
25,0.0017038366187114005,0.01,5000,0.07629499435424805,0.004809749243657831,0.0049876213073730465,0.0003098486826653749,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.01,1000,0.0779536247253418,0.0015408843945907938,0.005585384368896484,0.0010264538415130145,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.01,10000,0.07905960083007812,0.0024503095528169584,0.005002784729003906,0.00030690698280776043,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.01,5000000,0.07990007400512696,0.007445218662943802,0.005832529067993164,0.0007745767602502728,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.01,50000,0.07996554374694824,0.011279771973359602,0.00508584976196289,0.0009014547719110687,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.01,100000,0.0944124698638916,0.00942298067648547,0.007149171829223633,0.0009414195591740545,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,5000000,0.10883059501647949,0.006864213085059896,0.006656742095947266,0.001431526162767906,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,1000000,0.10942025184631347,0.0030522587610897598,0.007047271728515625,0.0007527057919157982,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,50000,0.11046390533447266,0.002009554786434645,0.007370471954345703,0.00044595089788841387,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,500000,0.11131172180175782,0.006739398852386943,0.00709066390991211,0.0006692241524577831,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,10000,0.1184758186340332,0.006112092095575508,0.00713038444519043,0.0006652654411138718,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,1000,0.11902494430541992,0.003068604155540238,0.008014202117919922,0.0010089028612368645,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,100000,0.11957240104675293,0.009114421650004053,0.007392311096191406,0.0010217298020733035,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,0.1,5000,0.12040724754333496,0.01920984273715087,0.007582378387451172,0.0011276930267492037,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,500000,0.3350782871246338,0.03535995279462761,0.005827426910400391,0.00121091794109159,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,50000,0.36578984260559083,0.013796190992165126,0.006187963485717774,0.0005969020119997308,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,100000,0.36745758056640626,0.010432023682641194,0.005069446563720703,0.0002388463188779931,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,1000,0.372333288192749,0.013590576681628707,0.007631349563598633,0.0006558972572831582,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,5000000,0.37746434211730956,0.0036433697604929603,0.007562780380249023,0.0007520882481278727,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,5000,0.38325867652893064,0.015257397871821895,0.0075702667236328125,0.00048822480858989035,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,10000,0.38470869064331054,0.012126605487815828,0.007359170913696289,0.000618766661218148,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
25,0.0017038366187114005,1,1000000,0.3855189323425293,0.014877778105509169,0.007324600219726562,0.0005054747960918576,0.9393158982915594,0.9376473575392651,0.9353984547861729,0.9387695879280326,0.9404019152640742
