rank_test_score,std_test_score,param_svm__C,param_svm__max_iter,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
25,0.0013291344029671766,0.0001,1000000,0.5130556106567383,0.01426646591055425,0.031119441986083983,0.0009126660168606403,0.9154070122216992,0.9127220740275817,0.9120769914744495,0.9121118608016459,0.9143768742590139
25,0.0013291344029671766,0.0001,1000,0.5175765514373779,0.011519137027861476,0.0341733455657959,0.0041530768968671035,0.9154070122216992,0.9127220740275817,0.9120769914744495,0.9121118608016459,0.9143768742590139
25,0.0013291344029671766,0.0001,5000,0.5233944416046142,0.013669772978566532,0.031455373764038085,0.0018425091366545878,0.9154070122216992,0.9127220740275817,0.9120769914744495,0.9121118608016459,0.9143768742590139
25,0.0013291344029671766,0.0001,10000,0.5267393589019775,0.007555264749329731,0.03126959800720215,0.0008984367704299434,0.9154070122216992,0.9127220740275817,0.9120769914744495,0.9121118608016459,0.9143768742590139
25,0.0013291344029671766,0.0001,5000000,0.5277693748474122,0.016987500117808647,0.03423008918762207,0.0071140274319981345,0.9154070122216992,0.9127220740275817,0.9120769914744495,0.9121118608016459,0.9143768742590139
33,0.0010485805466657625,1e-05,5000000,0.49985370635986326,0.035664564835583806,0.023055458068847658,0.00366265750610012,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,5000,0.5049001693725585,0.032669209494898585,0.022094011306762695,0.00045974582937914225,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,10000,0.5340577125549316,0.04437094039052683,0.029796695709228514,0.0049142326182609435,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,1000000,0.5380177021026611,0.04794464610918445,0.026056241989135743,0.004542460795156609,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,100000,0.5875974655151367,0.021873460073145563,0.03347010612487793,0.006493785245689806,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,1000,0.591017770767212,0.011866024231938426,0.03320460319519043,0.004820494471704186,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,500000,0.5918164730072022,0.018948967660515792,0.03121919631958008,0.000884142535035731,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
33,0.0010485805466657625,1e-05,50000,0.6023494720458984,0.022586016535291135,0.03046550750732422,0.001929732170027143,0.8895339714420211,0.8870582492110815,0.8873895078194466,0.8864306013215475,0.8878582885835833
