rank_test_score,std_test_score,param_svm__C,param_svm__max_iter,mean_fit_time,std_fit_time,mean_score_time,std_score_time,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
1,0.001499475193465721,0.0001,100000,0.15340428352355956,0.01533830201794353,0.015084552764892577,0.0013641416509684874,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,1000000,0.16550965309143068,0.004786221025248641,0.019621610641479492,0.0008402675385539797,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,5000,0.16653966903686523,0.00571201931544097,0.015326595306396485,0.0018892615961508287,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,500000,0.16746988296508789,0.003774399486900071,0.020030641555786134,0.0015142860177350893,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,50000,0.16821589469909667,0.011588488216759252,0.017464351654052735,0.002637953178327524,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,5000000,0.1715247631072998,0.012441848280350038,0.018995904922485353,0.0031317748890987893,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,1000,0.17446322441101075,0.012950953721174595,0.015558528900146484,0.0026993270110632107,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
1,0.001499475193465721,0.0001,10000,0.17954497337341307,0.015454210465652117,0.016551446914672852,0.004124828412662744,0.9445754289237912,0.9476223294279807,0.945482244550038,0.943557748113755,0.943630295995357
9,0.0014452698101747666,0.001,10000,0.13914995193481444,0.0036196335624910174,0.021157026290893555,0.001488016709557717,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,5000000,0.1423572063446045,0.00601422823946793,0.018763303756713867,0.0006898658457271183,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,5000,0.14310359954833984,0.0028406000253833495,0.019854116439819335,0.0017403547662747255,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,50000,0.14331502914428712,0.0008228537957801193,0.019144153594970702,0.001521866765875828,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,1000,0.14556593894958497,0.0049321066994955955,0.01988520622253418,0.0025880765805933723,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,1000000,0.14830632209777833,0.011689755800396866,0.018613290786743165,0.00019197131171565468,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,500000,0.14899640083312987,0.014401215354147654,0.021279382705688476,0.0038195778512365316,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
9,0.0014452698101747666,0.001,100000,0.16054110527038573,0.022663731701601672,0.020502567291259766,0.0026109860867523722,0.9407668032935543,0.9420363451703,0.9404766222931553,0.9381892048752176,0.938515670342426
17,0.001724081959881905,0.01,1000000,0.1338718891143799,0.007361941162589403,0.015516901016235351,0.002582208473135772,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,5000000,0.1349634647369385,0.00972872459310831,0.016481685638427734,0.0025958042385823676,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,50000,0.13985061645507812,0.005076959863284053,0.014118623733520509,0.001525172475366195,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,5000,0.14116377830505372,0.005558243889050156,0.018679285049438478,0.00135008973328204,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,500000,0.1414320945739746,0.0054249319852785576,0.014413833618164062,0.001978675246290559,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,100000,0.14156365394592285,0.0031849276726083424,0.014896392822265625,0.0017700031334738164,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,10000,0.14551358222961425,0.007848210318957997,0.01589827537536621,0.001597286301127179,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
17,0.001724081959881905,0.01,1000,0.14819178581237794,0.008886897147909828,0.018255186080932618,0.001126924595252054,0.9399688055424571,0.9415648010446516,0.9393158982915594,0.9377901915264074,0.9365931514799768
25,0.0018272500540361936,0.1,10000,0.17406277656555175,0.0038940944854370866,0.019217300415039062,0.0005342571575483714,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,1000,0.17704439163208008,0.0029804808512941252,0.01936450004577637,0.0006617026584210361,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,5000000,0.1784874439239502,0.0015944568824993355,0.019101572036743165,0.0006600571302901027,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,5000,0.17850990295410157,0.009490936101391576,0.01936349868774414,0.0018019898512418658,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,50000,0.17917098999023437,0.0017179325098106064,0.02073812484741211,0.0015778541636992955,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,500000,0.1803741455078125,0.004555452669171727,0.01922597885131836,0.0012126440192068272,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,100000,0.1865093231201172,0.008058269222788033,0.02150278091430664,0.0024651855990234263,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
25,0.0018272500540361936,0.1,1000000,0.1927013397216797,0.016378452294814255,0.019671249389648437,0.0010480277991730695,0.9396786245420581,0.941455983169502,0.9392070804164098,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,5000000,0.5542895317077636,0.056989511747513544,0.01746711730957031,0.0018321568529674585,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,10000,0.5581765174865723,0.030545217140263228,0.018596839904785157,0.0033044743826818263,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,1000000,0.5794601440429688,0.02298238362962421,0.016321372985839844,0.0024977077066244227,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,100000,0.5891245841979981,0.015054914580410843,0.019787168502807616,0.000569191182253272,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,50000,0.5909229278564453,0.004297463386779965,0.018674230575561522,0.0018915738663543812,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
33,0.0018152506240612107,1,5000,0.5933798789978028,0.030035111161130508,0.014933586120605469,0.0012280636490927205,0.9396786245420581,0.9414197105444521,0.9391708077913599,0.9376450957632038,0.9360853163087638
